comname,year,1,2,3,4,5,6,7,8,9,10,>10
scup,1981,16,20.27777777777778,24,28,27,30.5,NA,31.5,NA,NA,NA
scup,1982,15.083333333333334,19.043478260869566,23.2,25.6,28.75,29.714285714285715,33,34,NA,NA,NA
scup,1983,14.057142857142857,19,23,NA,NA,NA,31,NA,NA,NA,NA
scup,1984,14.166666666666666,18.875,22,25.5,25.5,NA,NA,NA,NA,NA,NA
scup,1985,14.342105263157896,19.454545454545453,24.22222222222222,26,30,NA,NA,NA,NA,NA,NA
scup,1986,14.333333333333334,19.22222222222222,24,28,NA,NA,NA,NA,NA,NA,NA
scup,1987,11.71875,18.25,22.09090909090909,24.7,26.5,29.666666666666668,33,34,NA,NA,34
scup,1988,11.266666666666667,17.3,21,25.5,NA,30,36,NA,NA,NA,NA
scup,1989,13.606060606060606,18.64,22.5,NA,NA,NA,NA,NA,NA,NA,NA
scup,1990,14.2,18.625,21.928571428571427,25.666666666666668,31,29.5,34,NA,NA,NA,NA
scup,1991,14.130434782608695,20,21.833333333333332,26.333333333333332,NA,NA,NA,NA,NA,NA,NA
scup,1992,13.386363636363637,19.695652173913043,24.571428571428573,25.75,26,31,NA,NA,NA,NA,NA
scup,1993,11.071428571428571,18.225806451612904,23.8,26.5,30,NA,NA,NA,NA,NA,NA
scup,1994,13.181818181818182,18.666666666666668,22.25,25,NA,NA,NA,NA,NA,NA,NA
scup,1995,13.486486486486486,18.68421052631579,23,25.75,NA,NA,NA,NA,NA,NA,NA
scup,1996,13.521739130434783,20.214285714285715,23.2,26,NA,NA,NA,NA,NA,NA,NA
scup,1997,11.2,18.045454545454547,22.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA
scup,1998,12.979166666666666,17.5,22.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA
scup,1999,13.72972972972973,19.36842105263158,28,29,NA,NA,NA,NA,NA,NA,NA
scup,2000,14.454545454545455,20.61111111111111,24.166666666666668,26,30,NA,NA,NA,NA,NA,NA
scup,2001,14.916666666666666,20,24.666666666666668,28.5,31,NA,NA,NA,NA,NA,NA
scup,2002,13.438356164383562,17.942857142857143,22.853658536585368,27.15,29,NA,NA,NA,NA,NA,NA
scup,2003,12,19.607142857142858,23.5,27.22222222222222,31.333333333333332,NA,NA,NA,NA,NA,NA
scup,2004,12.23076923076923,17.48,22.5,26.142857142857142,27.22222222222222,32,NA,NA,NA,NA,NA
scup,2005,11.381818181818181,17.434782608695652,22.4,25.2,28.333333333333332,33,NA,NA,NA,NA,NA
scup,2006,13.75,17.928571428571427,21.90909090909091,25.857142857142858,28.8,31.625,34,NA,NA,NA,NA
scup,2007,12.979166666666666,18.31578947368421,23.470588235294116,27,28.8,31.75,34,NA,NA,NA,NA
scup,2008,11.583333333333334,17.31578947368421,21.6,26.333333333333332,28.2,30.333333333333332,33.333333333333336,34.25,NA,NA,NA
scup,2009,13.61038961038961,18.238095238095237,23.555555555555557,25.5,28,NA,NA,NA,NA,NA,NA
scup,2010,10.929133858267717,18.32,23.272727272727273,26.157894736842106,28.82608695652174,32.45454545454545,34,34.5,39,38,NA
scup,2011,12.513043478260869,18.06451612903226,22.05263157894737,25.944444444444443,28.166666666666668,31.666666666666668,NA,35,41,NA,NA
scup,2012,11.94890510948905,19.54054054054054,24.2,26.166666666666668,28.692307692307693,31.142857142857142,32.75,33,NA,NA,NA
scup,2013,12.621621621621621,17.862745098039216,23.333333333333332,27.125,29.357142857142858,30.4,30,36,NA,NA,NA
scup,2014,13.627906976744185,18.703703703703702,22.32,26,28,30.6,32,34.625,35,39,42.666666666666664
scup,2015,13.439024390243903,20.02777777777778,24.625,26,28.125,29.666666666666668,31.5,33,34.5,33,35
scup,2016,13,19.344827586206897,22.862068965517242,27.11764705882353,28.266666666666666,30.09090909090909,31.083333333333332,32.111111111111114,34,33.2,34.375
scup,2017,10.365384615384615,16.383333333333333,21.310344827586206,25.7,28.5,28.4,NA,33.5,34,38,NA
scup,2018,12.72340425531915,17.405405405405407,21.829268292682926,24.804347826086957,28,30.4375,31.625,33.5,34.25,33.8,32
scup,2019,12.987951807228916,17.692307692307693,20.785714285714285,22.583333333333332,26.387096774193548,27.833333333333332,29.444444444444443,32,33,31.5,35.25
silver hake,1973,21.158536585365855,29.043478260869566,34.93127147766323,40.27131782945737,44.64102564102564,49.916666666666664,50,NA,NA,54.666666666666664,57
silver hake,1974,13.92436974789916,25.4438202247191,31.519434628975265,36.57823129251701,41.698113207547166,41.7,49,NA,48.5,NA,61
silver hake,1975,23.466019417475728,26.743654822335024,32.23963133640553,38.00529100529101,42.425,49,46,50,59,60,NA
silver hake,1976,20.626373626373628,27.418897637795276,32.545833333333334,37.88392857142857,43.33766233766234,47.25,48.68421052631579,63.333333333333336,66,NA,NA
silver hake,1977,19.106617647058822,25.920980926430516,32.38967971530249,36.44736842105263,42.231884057971016,46.26923076923077,49.166666666666664,50.25,66,NA,NA
silver hake,1978,21.056930693069308,27.93606138107417,33.82380952380952,37.18250950570342,37.78021978021978,45.301886792452834,45.57142857142857,51,NA,NA,NA
silver hake,1979,21.47721179624665,26.979206049149337,34.75,36.53636363636364,38.986486486486484,38.48598130841121,44.5,49.166666666666664,63,NA,68
silver hake,1980,21.188034188034187,27.215151515151515,31.564245810055866,35.32089552238806,37.289855072463766,40.028169014084504,40.107142857142854,41.8125,41.75,53,65
silver hake,1981,21.510373443983404,26.77922077922078,31.610344827586207,33.689320388349515,36.48051948051948,39.793103448275865,41.18181818181818,42.458333333333336,42.2,NA,NA
silver hake,1982,20.671195652173914,28.543010752688172,33.405797101449274,35.359223300970875,37.07954545454545,38.333333333333336,38.23076923076923,41.142857142857146,46.2,44.4,65
silver hake,1983,22.399538106235564,27.59040590405904,34,35.97260273972603,37.72727272727273,39.3448275862069,41.666666666666664,34,42,42,NA
silver hake,1984,20.586666666666666,29.40281030444965,33.375,38.23529411764706,38.411764705882355,36.25,45,NA,36,NA,NA
silver hake,1985,21.91470054446461,29.158227848101266,33.598130841121495,36.66115702479339,40.035714285714285,48.2,40.714285714285715,35,34,NA,NA
silver hake,1986,20.75728155339806,29.462897526501767,33.575949367088604,35.28846153846154,36.91891891891892,36.2,NA,36,NA,NA,NA
silver hake,1987,19.948936170212765,26.78082191780822,33.11746031746032,35.56521739130435,37.89655172413793,50,61,60,NA,NA,NA
silver hake,1988,18.080246913580247,26.268817204301076,30.23433242506812,35.411764705882355,38.166666666666664,49.666666666666664,NA,NA,NA,NA,NA
silver hake,1989,19.2803738317757,27.01593625498008,31.557491289198605,34.75268817204301,39.2,43,NA,NA,NA,NA,12
silver hake,1990,17.578073089700997,27.1171875,32.04405286343612,35.10434782608696,39.72727272727273,37,NA,NA,NA,NA,NA
silver hake,1991,17.83956043956044,27.188,30.875,34.38926174496644,38.375,40.81818181818182,38,NA,NA,NA,NA
silver hake,1992,16.852320675105485,24.89012738853503,30.69060773480663,34.32743362831859,39.57142857142857,48,NA,NA,NA,NA,NA
silver hake,1993,18.077981651376145,24.776905829596412,30.381877022653722,33.89473684210526,39,NA,NA,NA,NA,NA,NA
silver hake,1994,17.979591836734695,24.618198874296436,28.824110671936758,34.87096774193548,45,51,NA,NA,NA,NA,NA
silver hake,1995,18.288702928870293,23.32435740514076,29.8525,33.631147540983605,46.42857142857143,49,NA,NA,NA,NA,NA
silver hake,1996,17.512396694214875,24.278637770897834,28.775160599571734,34.95,42.714285714285715,55.5,NA,NA,NA,NA,NA
silver hake,1997,19.203579418344518,26.082901554404145,30.60146699266504,35.36708860759494,41.857142857142854,47,NA,NA,NA,NA,NA
silver hake,1998,18.238482384823847,23.533414337788578,30.126794258373206,37.646341463414636,43.4,51.75,NA,NA,NA,NA,NA
silver hake,1999,16.474885844748858,24.046153846153846,30.324937027707808,37.82692307692308,45.65217391304348,50,55,NA,NA,NA,NA
silver hake,2000,19.127376425855513,23.186679174484052,29.702797202797203,37.70338983050848,44.705882352941174,42,58,NA,NA,NA,NA
silver hake,2001,17.53033268101761,23.777246653919693,29.051863857374393,36.19897959183673,45.26923076923077,60,NA,NA,NA,NA,NA
silver hake,2002,19.876595744680852,23.627492130115424,28.1395793499044,34.883495145631066,44.6,56.75,NA,NA,NA,NA,NA
silver hake,2003,18.556933483652763,22.093908629441625,29.753694581280786,34.264150943396224,46.22222222222222,53,NA,NA,NA,NA,NA
silver hake,2004,17.43831640058055,22.33451536643026,29.462962962962962,34.13861386138614,44.5,41,NA,NA,NA,NA,NA
silver hake,2005,18.896929824561404,24.669565217391305,28.11231884057971,34.70454545454545,39.833333333333336,33,NA,NA,NA,NA,NA
silver hake,2006,20.939068100358423,27.841216216216218,29.095238095238095,30.835616438356166,36.666666666666664,37,NA,NA,NA,NA,NA
silver hake,2007,20.26986899563319,27.735238095238095,31.536912751677853,33.87234042553192,36.4375,NA,32,NA,NA,33,NA
silver hake,2008,19.992826398852223,26.384122919334185,32.791666666666664,37.25,38.666666666666664,35.333333333333336,53,NA,NA,NA,NA
silver hake,2009,19.117021276595743,27.515370705244123,32.474489795918366,39.36666666666667,42.55555555555556,NA,41,NA,NA,NA,NA
silver hake,2010,18.97859690844233,28.1328320802005,32.666666666666664,37.68263473053892,47.888888888888886,NA,NA,NA,NA,NA,NA
silver hake,2011,18.497084548104958,27.856175972927243,34.60891089108911,39.730496453900706,44.37931034482759,49.333333333333336,NA,NA,NA,NA,NA
silver hake,2012,25.697029702970298,32.39430894308943,38.229729729729726,44.19444444444444,50.285714285714285,51.75,NA,NA,NA,NA,NA
silver hake,2013,22.035330261136714,29.318858560794045,34.83236994219653,39.77777777777778,43.86842105263158,49,57,58,NA,NA,NA
silver hake,2014,21.020408163265305,29.03747870528109,35.3896499238965,41.74444444444445,46.46774193548387,49.63636363636363,54.4,48.333333333333336,NA,NA,NA
silver hake,2015,19.363636363636363,27.47787610619469,34.23922413793103,40.40631163708087,47.280701754385966,48.03448275862069,56,NA,NA,NA,NA
silver hake,2016,21.86051502145923,28.475409836065573,32.41059602649007,38.972972972972975,45.83221476510067,53.432432432432435,57.94444444444444,61.5,NA,NA,NA
silver hake,2017,18.26086956521739,27.458715596330276,33.40909090909091,35.66304347826087,40.406666666666666,45.310679611650485,50.333333333333336,55.666666666666664,NA,NA,NA
silver hake,2018,17.91304347826087,28.107142857142858,32.03333333333333,37.130434782608695,39.829268292682926,41,47.77777777777778,46,NA,NA,NA
silver hake,2019,21.03531598513011,28.190672153635116,33.808383233532936,35.54609929078014,39.24242424242424,42.18055555555556,46.81818181818182,56,NA,NA,NA
white hake,1982,26.642857142857142,36.11267605633803,44.80152671755725,56.075,69.13888888888889,81.75,84,94.33333333333333,NA,116,116.33333333333333
white hake,1983,25.620689655172413,34.65765765765766,44.685534591194966,60.27058823529412,69.45,81.6,89,102,NA,115,117
white hake,1984,25.625,36.2037037037037,47.320388349514566,60.42307692307692,71.03030303030303,76.35714285714286,89.5,76,NA,NA,120.66666666666667
white hake,1985,27.40277777777778,36.627906976744185,45.59602649006622,58.988235294117644,69.65384615384616,81.25,87,97,NA,NA,NA
white hake,1986,23.75,35.02008032128514,42.42965779467681,56.85526315789474,70.4888888888889,78.6875,83,96,96.5,108,NA
white hake,1987,25.666666666666668,34.936708860759495,47.35078534031414,60.27272727272727,74.45454545454545,82.5,77,84,90,NA,110.5
white hake,1988,25.130434782608695,34.673469387755105,45.3177570093458,59.81521739130435,67.78571428571429,78,81,86.5,NA,136,89
white hake,1989,24.176470588235293,33.83846153846154,45.21301775147929,58,69.8,76.30434782608695,89.33333333333333,84,NA,NA,NA
white hake,1990,25.825396825396826,35.68571428571428,46.407407407407405,57.672413793103445,69.48,78.33333333333333,79.66666666666667,94.66666666666667,NA,116.5,NA
white hake,1991,25.380281690140844,35.764900662251655,46.22027972027972,57.07462686567164,67.14,72.54545454545455,85,NA,NA,90,131
white hake,1992,26.857142857142858,35.54913294797688,45.82767624020888,54.74311926605505,71.22727272727273,82.2,87,96.66666666666667,NA,115,NA
white hake,1993,23.175,32.86893203883495,46.14057507987221,59.29223744292238,70.04545454545455,81.71428571428571,NA,NA,NA,NA,NA
white hake,1994,24.96078431372549,33.29694323144105,44.69135802469136,58.79611650485437,69.14814814814815,78.57142857142857,87.66666666666667,93.5,NA,NA,NA
white hake,1995,24.90909090909091,37.742489270386265,45.77307692307692,58.42168674698795,69.4375,74.28571428571429,91.33333333333333,96,NA,99,126
white hake,1996,21.65909090909091,34.38461538461539,46.92253521126761,59.794117647058826,67.46511627906976,74.25,87,94.75,91.25,94,NA
white hake,1997,24.393939393939394,35.28,45.36036036036036,59.345454545454544,69.07142857142857,75,87,89,NA,109,NA
white hake,1998,24.163265306122447,34.3475935828877,45.42028985507246,58.5625,68.06666666666666,77.83333333333333,85.33333333333333,92.5,NA,NA,NA
white hake,1999,24.607142857142858,33.608695652173914,43.9940119760479,56.94871794871795,65.91176470588235,74.91666666666667,82.75,89,NA,NA,NA
white hake,2000,24.175,34.918454935622314,43.15813953488372,58.36708860759494,67.02631578947368,72.3,81.33333333333333,94,93,NA,110
white hake,2001,26.68421052631579,38.91139240506329,48.00487804878049,54.05521472392638,63.63157894736842,73.35,83.42857142857143,90.66666666666667,93,100,108
white hake,2002,31.05263157894737,38.13513513513514,52.32098765432099,61.481818181818184,66.73684210526316,72.41666666666667,77.42857142857143,89.66666666666667,NA,NA,113.5
white hake,2003,28.193548387096776,33.09375,46.1875,59.21052631578947,67.61764705882354,71.1,76,77.5,70,NA,110
white hake,2004,31.5,38.806451612903224,44.621212121212125,54.27272727272727,72.3125,78.5,NA,96,107.5,NA,NA
white hake,2005,30.666666666666668,37.76470588235294,43.93055555555556,56.36065573770492,65.53846153846153,69.4,79.94444444444444,86.75,87,88.66666666666667,93.8
white hake,2006,30.864864864864863,36.9875,46.416666666666664,56.96875,66.28571428571429,73.84615384615384,71.33333333333333,81.27272727272727,NA,66,111
white hake,2007,32.265625,41.05714285714286,50.075,57.940298507462686,65.33333333333333,73.83333333333333,78.25,79.33333333333333,84.11111111111111,73.5,105.66666666666667
white hake,2008,29.62135922330097,38.431654676258994,49.20987654320987,59.13793103448276,68,77.14285714285714,80.33333333333333,72.5,79.6,78,NA
white hake,2009,27.672064777327936,37.470219435736674,45.17131474103586,53.87301587301587,61.955555555555556,72.42424242424242,74.63636363636364,81.5,NA,69,78.2
white hake,2010,30.95945945945946,38.31218274111675,49.049180327868854,57.037267080745345,64.59493670886076,71.93548387096774,80.33333333333333,83.16666666666667,82,NA,78.28571428571429
white hake,2011,30.19047619047619,39.081911262798634,49.238434163701065,59.17058823529412,66.91358024691358,72.78260869565217,76.3125,86.25,89,NA,86.5
white hake,2012,30.79746835443038,37.43693693693694,45.05106382978723,56.37078651685393,66.68131868131869,72.78260869565217,76.73076923076923,81.66666666666667,86,104.33333333333333,NA
white hake,2013,30.672727272727272,36.67251461988304,47.01219512195122,57.7,64.72,70.41666666666667,77.66666666666667,80.66666666666667,72,79,NA
white hake,2014,27.897435897435898,38.21008403361345,42.28030303030303,51.24561403508772,58.054054054054056,62.886792452830186,70.36363636363636,81.63636363636364,77.2,NA,103
white hake,2015,27.941558441558442,34.8643216080402,41.697916666666664,49.15923566878981,58.494949494949495,66.66666666666667,71.81818181818181,73.6,83,96.66666666666667,NA
white hake,2016,31.21818181818182,37.472527472527474,43.09803921568628,50.59375,58.72380952380952,67.6875,73.625,84.33333333333333,92,76,NA
white hake,2017,28.52112676056338,38.6078431372549,43.51034482758621,49.648275862068964,58.84892086330935,66.78181818181818,75.45,90,NA,NA,NA
white hake,2018,28.37142857142857,37.827586206896555,42.5632183908046,52.96969696969697,56.734693877551024,66.04347826086956,74.4375,74,94.5,69,116
white hake,2019,24.024242424242424,35.45333333333333,41.75909090909091,49.14525139664804,57.13978494623656,67.6875,76.44,87.6,95,NA,110.5
winter flounder,1976,22.833333333333332,27.78181818181818,32.86842105263158,36.78125,41.8,44.5,44.53846153846154,51.833333333333336,50,NA,49
winter flounder,1977,22,25.464285714285715,33.310344827586206,39.629629629629626,40.5,45.8,56,51.8,53,48,52
winter flounder,1980,18.333333333333332,26.943396226415093,33.3304347826087,40.84090909090909,47.03333333333333,49.13333333333333,NA,52.666666666666664,59,NA,63
winter flounder,1981,23.17948717948718,27.79746835443038,33.48275862068966,40.94285714285714,44.95454545454545,48.6875,51.86666666666667,53.333333333333336,54,59,NA
winter flounder,1982,21.837209302325583,27.096774193548388,33.946666666666665,39.72727272727273,42.75,49.36363636363637,52,51.5,NA,NA,57.5
winter flounder,1983,20.41176470588235,26.05,32.642857142857146,36.71641791044776,41.333333333333336,44.15384615384615,45.5,49.3,54.5,56,63
winter flounder,1984,20.90909090909091,26.644444444444446,33.2375,37.779411764705884,40.58620689655172,44.6,46.666666666666664,49.09090909090909,43,55,54.75
winter flounder,1985,15.363636363636363,24.803571428571427,30.465753424657535,35.645833333333336,39.44444444444444,44.86666666666667,45.916666666666664,50,NA,NA,57
winter flounder,1986,23.225806451612904,28.403225806451612,32.79761904761905,38.78125,43.625,44.25,48,45.5,53,55,62
winter flounder,1987,17.571428571428573,26.022222222222222,31.76923076923077,37.1219512195122,39.357142857142854,48,47,52,53,NA,NA
winter flounder,1988,22.208333333333332,26.463414634146343,30.91588785046729,35.588235294117645,38.904761904761905,41.22222222222222,44,50,47,NA,NA
winter flounder,1989,19.285714285714285,26.046153846153846,30.520833333333332,34.85,38.44,44.8,45.75,46,NA,NA,NA
winter flounder,1990,16.583333333333332,24.732142857142858,30.15625,34.027027027027025,37.1578947368421,41,40,43,43.333333333333336,44,NA
winter flounder,1991,15,25.357142857142858,30.727272727272727,36.36734693877551,38.875,43.25,46.666666666666664,NA,54,NA,NA
winter flounder,1992,16.933333333333334,25.845454545454544,31.07777777777778,33.660377358490564,37.44,41,41.75,NA,53,NA,NA
winter flounder,1993,19.657894736842106,24.379310344827587,32.671875,37.05555555555556,34.72727272727273,41.6,48.333333333333336,55,57,NA,NA
winter flounder,1994,20,27.582781456953644,31.84313725490196,35.13725490196079,36.56,40.46153846153846,NA,NA,56,NA,NA
winter flounder,1995,22.510204081632654,27.675,33.030534351145036,34.54716981132076,39,39.22222222222222,37.833333333333336,53,NA,NA,NA
winter flounder,1996,20.517241379310345,27.864864864864863,33.08771929824562,36.20879120879121,38.59375,42.5,50.22222222222222,46.5,47,NA,NA
winter flounder,1997,19.763157894736842,28.2972972972973,33.75342465753425,36.822784810126585,37.5,41.5,43.5,39,57,NA,NA
winter flounder,1998,21.43859649122807,26.091603053435115,33.794285714285714,38.223214285714285,41.648648648648646,45.5,58,NA,NA,NA,NA
winter flounder,1999,20.29850746268657,27.915584415584416,33.02877697841727,36.8235294117647,42.64179104477612,43.95652173913044,47.142857142857146,52.333333333333336,NA,NA,NA
winter flounder,2000,19.612244897959183,27.536231884057973,31.627777777777776,35.634408602150536,40.174418604651166,42.71739130434783,48.166666666666664,48.6,45.2,NA,NA
winter flounder,2001,22.13888888888889,27.709302325581394,35.08527131782946,35.540983606557376,38.08620689655172,41.45238095238095,44.464285714285715,45.166666666666664,47,NA,NA
winter flounder,2002,22.03846153846154,28.035714285714285,32.8125,37.63309352517986,40.75555555555555,44.84444444444444,47.9,49.69230769230769,49.125,54,NA
winter flounder,2003,22.37037037037037,28.745098039215687,32.86868686868687,37.03448275862069,41.01639344262295,39.5609756097561,43.2,47.5,NA,NA,NA
winter flounder,2004,21.03174603174603,28.814285714285713,31.983606557377048,36.75675675675676,40.526315789473685,42.5,46.2,57,43,NA,NA
winter flounder,2005,21.11111111111111,27.401960784313726,31.817073170731707,35.63095238095238,37.24193548387097,42.411764705882355,45,46.2,46,41,58
winter flounder,2006,18.4390243902439,27.144329896907216,30.864864864864863,36.48780487804878,40.15492957746479,43.11764705882353,51,53,NA,NA,NA
winter flounder,2007,21.043478260869566,28.807692307692307,33.08433734939759,35.885714285714286,39.303030303030305,40.096774193548384,44.888888888888886,55.333333333333336,46,NA,NA
winter flounder,2008,20.533333333333335,27.729166666666668,32.43589743589744,35.24,38.90163934426229,41.21875,44.25,51.5,50,53,50
winter flounder,2009,18.063157894736843,27.869230769230768,34.004444444444445,35.93150684931507,38.54022988505747,41.40677966101695,43.375,49.55555555555556,45.75,56.333333333333336,53.25
winter flounder,2010,18.44578313253012,25.412087912087912,30.40740740740741,35.189542483660134,35.960396039603964,38.23076923076923,38.17857142857143,38.25,40.666666666666664,49,49.5
winter flounder,2011,19.697674418604652,24.893805309734514,30.014285714285716,35.24832214765101,39.676767676767675,39.34146341463415,40.75,44.375,49.25,46,53
winter flounder,2012,19.642105263157895,27.304568527918782,31.32620320855615,37.132183908045974,40,42.310344827586206,42.458333333333336,41.69230769230769,43.333333333333336,39,49.375
winter flounder,2013,15.839506172839506,25.586206896551722,31.027397260273972,35.46938775510204,39.56521739130435,41.23287671232877,43.083333333333336,42.86666666666667,46.3,44,50
winter flounder,2014,19.817073170731707,25.33684210526316,30.576158940397352,33.8448275862069,34.813559322033896,38.625,39.01960784313726,42.473684210526315,42.75,44.8,42.125
winter flounder,2015,16,26.857142857142858,30.74774774774775,35.18181818181818,36.96774193548387,38.233333333333334,41.733333333333334,43.84375,41,48.8,44
winter flounder,2016,20.10483870967742,26.83823529411765,30.945205479452056,33.20338983050848,36.55844155844156,38.69230769230769,38.63636363636363,39.31578947368421,43.55,46.8,41.6
winter flounder,2017,16.176470588235293,25.714285714285715,30.048387096774192,34.486111111111114,38.1,44.078947368421055,43.21052631578947,47.888888888888886,45.666666666666664,45.857142857142854,52.375
winter flounder,2018,20.86764705882353,28.04225352112676,31.91025641025641,32.951219512195124,36.89473684210526,35.23529411764706,44.04,42.22222222222222,42.44444444444444,48.166666666666664,46.81818181818182
winter flounder,2019,20.027027027027028,27.314606741573034,31.7,31.83050847457627,33.8,38.5,40.94736842105263,45.22222222222222,45.833333333333336,44,48.5
witch flounder,1982,NA,NA,21.6,26.176470588235293,30.41176470588235,34.1764705882353,40.130434782608695,43.25,46.125,50.375,54.54545454545455
witch flounder,1983,14,NA,20.88888888888889,28.470588235294116,32.75675675675676,37.77777777777778,41.473684210526315,43.266666666666666,45.36363636363637,52.25,55.93103448275862
witch flounder,1984,NA,NA,23.5,29.676470588235293,33.51219512195122,37.88235294117647,42.241379310344826,44.3125,46.7,49.142857142857146,54.03030303030303
witch flounder,1985,NA,NA,22.166666666666668,27.708333333333332,33.575,37.891891891891895,41.857142857142854,45.32,46.8,47.9,54.888888888888886
witch flounder,1986,12.333333333333334,19.5,24.625,27.307692307692307,33.935483870967744,37.925,41.916666666666664,46.07142857142857,48.666666666666664,50.5,55.5
witch flounder,1987,NA,NA,25,26.8,32.69230769230769,38.27272727272727,40.81818181818182,43.09090909090909,47,50.333333333333336,56.22222222222222
witch flounder,1988,9,15,23.923076923076923,30,33.8,40.45454545454545,43.03333333333333,46.785714285714285,50.57142857142857,52.8,55.55555555555556
witch flounder,1989,11,17.8,23.444444444444443,28.568181818181817,32.916666666666664,40.142857142857146,42.8,45,50.333333333333336,51,57.125
witch flounder,1990,15.2,17.727272727272727,25.954545454545453,30.2,33.78947368421053,38.666666666666664,41.2,46.25,50.2,50,53.8
witch flounder,1991,12,19.636363636363637,23.596153846153847,29.73076923076923,35.69565217391305,38.76470588235294,41.22222222222222,45.36363636363637,44.8,52.416666666666664,52.125
witch flounder,1992,8.666666666666666,21.571428571428573,25.620689655172413,30.195121951219512,36.5,37.166666666666664,40.94117647058823,44.4,47.583333333333336,47.666666666666664,53.07692307692308
witch flounder,1993,13.021739130434783,19.4375,26.192307692307693,31.016129032258064,33.97560975609756,38.705882352941174,40.85,44.875,47.666666666666664,50.285714285714285,53.53333333333333
witch flounder,1994,13.238095238095237,18.53846153846154,22.761904761904763,29.941176470588236,35.345454545454544,38.6,42.642857142857146,42.333333333333336,49.5,49,55.625
witch flounder,1995,14.733333333333333,20.452380952380953,24.63953488372093,29.35593220338983,35.02325581395349,38.35897435897436,41.36363636363637,45.2,51.666666666666664,51.166666666666664,56
witch flounder,1996,12.833333333333334,18.77777777777778,24.097560975609756,29.166666666666668,33.586666666666666,38.45945945945946,41.2,44.6,49.5,NA,53
witch flounder,1997,14.666666666666666,19.419354838709676,23.677419354838708,29.985294117647058,33.58441558441559,37.02439024390244,41.785714285714285,43.8,NA,46,51
witch flounder,1998,13.125,20.125,25.50602409638554,30.017543859649123,33.833333333333336,36.52777777777778,40.354838709677416,43.111111111111114,46.142857142857146,42,52.333333333333336
witch flounder,1999,13.588235294117647,19.884057971014492,25.44705882352941,29.738636363636363,34.225352112676056,37.48717948717949,40.86842105263158,43.45454545454545,45,47.5,NA
witch flounder,2000,15.8,21.08823529411765,23.88095238095238,29.333333333333332,32.125,37.333333333333336,40,42.05882352941177,43.6,46.75,51
witch flounder,2001,9.88888888888889,18.181818181818183,24.964285714285715,29.036496350364963,32.51219512195122,35.554054054054056,38.54545454545455,40.03703703703704,39.4375,42.7,38
witch flounder,2002,NA,21.05,21.962962962962962,29.93846153846154,33.142857142857146,35.701492537313435,38.582089552238806,41.23076923076923,43.611111111111114,43.3,48.63636363636363
witch flounder,2003,NA,21,23.2,27.91549295774648,31.780701754385966,34.44642857142857,37.22222222222222,39.78378378378378,42.16129032258065,42.666666666666664,45.470588235294116
witch flounder,2004,15,19.25,24.714285714285715,29.11627906976744,32.1578947368421,34.36486486486486,37.421052631578945,38.66,41.46666666666667,41.888888888888886,45.208333333333336
witch flounder,2005,16.125,20.266666666666666,22.555555555555557,29.555555555555557,32.76315789473684,35.470588235294116,38.84615384615385,40.666666666666664,42.55,43.666666666666664,47.22222222222222
witch flounder,2006,13.727272727272727,20.72,24.181818181818183,28.52,32.92857142857143,34.958333333333336,38.28358208955224,40.45454545454545,41.63636363636363,44,47.375
witch flounder,2007,16,20.428571428571427,26.43243243243243,30.238095238095237,31.257142857142856,33.77142857142857,36.5,40.611111111111114,42.266666666666666,NA,48.333333333333336
witch flounder,2008,14,20.137931034482758,26.3,29.892156862745097,32.888888888888886,35.125,38.333333333333336,41.15,44.18181818181818,45.5,47.5
witch flounder,2009,13.261904761904763,20.695652173913043,25,29.878205128205128,33.0625,34.973214285714285,37.85840707964602,40.083333333333336,43.26923076923077,43.69230769230769,47.5
witch flounder,2010,14.378378378378379,20.941666666666666,25.14666666666667,29.313725490196077,32.4320987654321,34.31693989071038,35.78378378378378,39.52238805970149,42.25,43.8,46.85
witch flounder,2011,13.923076923076923,20.8125,25.62264150943396,29.225,32.98913043478261,35.916666666666664,38.24590163934426,40.945945945945944,42.625,44.06896551724138,46.45
witch flounder,2012,14.734375,21.25,27.097142857142856,29.171641791044777,30.822033898305083,34.09756097560975,36.89473684210526,40.01428571428571,43.675,44.94444444444444,46.125
witch flounder,2013,15.25,24.166666666666668,27.19047619047619,31.098360655737704,32.392857142857146,32.03333333333333,35.708333333333336,40.1875,41.111111111111114,44.1,46.333333333333336
witch flounder,2014,13.580246913580247,21.625954198473284,27.626943005181346,30.827272727272728,33.348066298342545,34.96116504854369,37.40909090909091,40.11363636363637,43.62162162162162,42.54545454545455,47.625
witch flounder,2015,15.820512820512821,21.727272727272727,25.96713615023474,30.869565217391305,32.7109375,35.424731182795696,37.58620689655172,39.077922077922075,43.77142857142857,43.44444444444444,49
witch flounder,2016,15.196078431372548,22.942307692307693,27.853146853146853,30.080291970802918,34.18378378378378,34.527472527472526,37.957264957264954,38.8780487804878,42,43.666666666666664,46.15384615384615
witch flounder,2017,15.659090909090908,23.963414634146343,26.791666666666668,31.610921501706486,33.23863636363637,37.11570247933884,36.53061224489796,38.506024096385545,40.391304347826086,38.88235294117647,41.75
witch flounder,2018,14.428571428571429,22.893617021276597,28.265625,31.641509433962263,34.353591160220994,36.310344827586206,38.14736842105263,39.0625,41.03448275862069,41.5625,45.666666666666664
